f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,class
0.000000,0.000000,0.000000,0.412311,3.800000,5.300000,7.616430,9.701546,14.302797,15.512898,-0.831072,-0.358974,-0.100000,0.000000,0.000000,0.000000,0.134794,0.393158,0.782971,2.431362,0.000000,0.000000,0.000000,0.008312,0.126539,0.286879,0.421805,0.669867,1.017934,5.906806,0.965794,0.989939,0.996495,0.998976,0.999715,0.999984,1.000000,1.000000,1.000000,1.000000,7.087797,4.831553,15.512898,5.271389,0.000000,0.000000,0.398903,2.431362,-2.277717,2.431362,0.607893,0.523983,-0.533017,0.646545,0.392098,5.906806,0.649789,0.985762,0.980892,0.514496,0.050727,0.094771,0.019300,1502.612932,5.200000,22.692308,22.307692,0.384615,2.000000,24.000000,2.000000,99.000000,4.125000,0.015972,0.001331,0.076923,813.040000,25.000000
0.000000,0.141421,1.564446,4.750723,6.010407,7.299863,9.100055,12.299756,15.500580,18.200275,-0.852136,-0.439970,-0.198429,-0.058851,0.000000,0.100000,0.262187,0.492117,0.869454,2.038871,0.000000,0.000000,0.062447,0.143454,0.262577,0.379481,0.545751,0.800098,1.338331,3.773430,0.964764,0.984805,0.995369,0.998821,0.999539,0.999847,0.999943,0.999988,1.000000,1.000000,7.792775,6.578767,18.200275,5.555274,0.000164,0.000149,0.494309,2.038871,-2.885732,2.885732,0.696028,0.531581,-0.563678,0.614755,0.479563,3.773430,0.628332,0.983433,0.981558,0.514496,0.056685,0.107623,0.016238,4434.088934,11.250000,27.822222,26.222222,0.355556,3.000000,43.000000,1.000000,115.000000,2.674419,0.009698,0.000226,0.063704,2335.610000,25.000000
0.000000,0.000000,0.100000,0.200000,0.316228,0.500000,0.805603,3.283829,6.358357,106.729799,-0.541274,-0.300000,-0.123607,0.000000,0.000000,0.000000,0.100000,0.307040,0.494621,96.001798,0.000000,0.000000,0.000000,0.011098,0.063246,0.141486,0.341820,0.598427,0.972913,2.471815,0.934020,0.972353,0.986059,0.994681,0.997710,0.999483,0.999994,1.000000,1.000000,1.000000,2.552784,1.848795,106.729799,5.931512,-0.010850,-0.008271,0.791433,96.001798,-96.235991,96.235991,6.923747,1.067196,-1.011390,0.494627,0.309302,2.471815,0.489052,0.975117,0.966325,0.514496,0.060290,0.120104,0.064126,717.332306,6.483333,21.902314,23.598972,0.000000,0.000000,45.000000,5.000000,136.000000,3.022222,0.062732,0.006970,0.115681,11615.550000,25.000000
0.000000,0.141421,1.081665,2.865310,5.011986,8.616264,11.790250,13.024976,13.865425,18.594623,-0.954778,-0.482286,-0.194003,-0.083185,0.000000,0.092442,0.214628,0.472787,0.929856,3.470292,0.000000,0.000000,0.046716,0.106052,0.216259,0.446376,0.892830,1.104612,1.360044,5.359807,0.982261,0.996054,0.998274,0.999218,0.999588,0.999820,0.999943,0.999992,1.000000,1.000000,7.467406,6.450986,18.594623,5.775523,-0.001285,-0.001168,0.532601,3.470292,-4.942422,4.942422,0.805330,0.575720,-0.596720,0.714333,0.565186,5.359807,0.737570,0.990682,0.989604,0.506705,0.037593,0.032009,0.004935,5876.848623,15.200000,27.631579,26.776316,0.592105,8.000000,59.000000,2.000000,136.000000,2.305085,0.010039,0.000340,0.064693,3253.470000,25.000000
0.000000,0.141421,0.862298,4.341527,5.703918,8.409356,9.803320,11.026838,12.178541,13.682105,-0.941484,-0.492238,-0.271960,-0.100000,0.000000,0.048796,0.196229,0.447214,0.783456,2.548022,0.000000,0.000000,0.037417,0.085507,0.160247,0.230752,0.327168,0.483881,0.941326,4.671256,0.965492,0.989928,0.997476,0.999077,0.999721,0.999930,0.999987,0.999997,1.000000,1.000000,7.006268,5.933236,13.682105,4.789741,-0.054309,-0.048902,0.526512,2.548022,-2.906604,2.906604,0.766798,0.561445,-0.605555,0.495618,0.385730,4.671256,0.711783,0.988480,0.987114,0.719708,0.034158,0.078341,0.012906,1317.178417,3.716667,25.291480,28.251121,1.076233,3.000000,19.000000,0.000000,39.000000,2.052632,0.014425,0.000000,0.085202,697.650000,25.000000
0.000000,0.141421,0.943398,4.802083,6.252187,7.424284,8.738704,10.438870,13.139632,49.972993,-0.792835,-0.492502,-0.223527,-0.100000,0.000000,0.087374,0.223607,0.468519,0.815701,36.064362,0.000000,0.000000,0.053698,0.106851,0.179158,0.298370,0.435972,0.633559,1.075213,9.321912,0.962206,0.990830,0.997429,0.999014,0.999641,0.999875,0.999955,0.999993,1.000000,1.000000,6.960165,6.010143,49.972993,5.101413,-0.001286,-0.001187,0.582670,36.064362,-38.708890,38.708890,2.114945,0.653934,-0.611115,0.560783,0.439751,9.321912,0.778876,0.984714,0.982825,0.511075,0.052511,0.068017,0.011236,4183.059460,11.616667,26.599713,28.579627,0.860832,7.000000,52.000000,1.000000,108.000000,2.076923,0.012431,0.000239,0.074605,4596.070000,25.000000
0.223607,0.761577,3.659773,4.782258,5.669532,6.936487,9.670345,13.733481,14.266008,16.070159,-0.785062,-0.366247,-0.220115,-0.102748,0.000000,0.153264,0.271305,0.517107,0.666943,1.469089,0.000000,0.089388,0.145780,0.235594,0.356530,0.521356,0.728135,1.131371,1.609961,3.561084,0.952712,0.978636,0.990682,0.995860,0.998899,0.999643,0.999836,0.999936,0.999989,1.000000,7.117519,6.750345,16.070159,5.207955,0.000170,0.000165,0.435037,1.469089,-1.607544,1.607544,0.558475,0.444047,-0.451044,0.695880,0.629341,3.561084,0.717900,0.982587,0.982079,0.613941,0.044775,0.129555,0.018812,1701.087033,4.216667,29.169960,28.695652,1.185771,1.000000,9.000000,0.000000,14.000000,1.555556,0.005291,0.000000,0.035573,808.430000,25.000000
0.000000,0.000000,0.316228,3.503903,7.764664,10.873820,12.001667,13.275918,15.391036,23.505319,-0.583810,-0.282149,-0.123585,-0.021218,0.000000,0.018614,0.146317,0.310454,0.563060,2.831320,0.000000,0.000000,0.005846,0.086895,0.177411,0.305588,0.451676,0.657017,1.007654,5.523631,0.982911,0.996039,0.999300,0.999655,0.999857,0.999962,0.999995,1.000000,1.000000,1.000000,9.468176,7.432570,23.505319,6.695714,-0.004426,-0.003674,0.340933,2.831320,-2.032502,2.831320,0.524547,0.400994,-0.420774,0.537114,0.381197,5.523631,0.545263,0.988636,0.985764,0.554700,0.046822,0.053215,0.007120,6741.341274,15.133333,25.176211,24.515419,0.198238,3.000000,69.000000,5.000000,226.000000,3.275362,0.010235,0.000742,0.075991,2542.200000,25.000000
0.100000,0.300000,1.505916,4.742304,5.946427,7.727205,8.729833,11.891919,14.378715,15.824032,-0.686872,-0.427150,-0.273031,-0.100292,-0.019573,0.086146,0.219917,0.447214,0.776534,1.750271,0.000000,0.005982,0.095534,0.190330,0.337198,0.493107,0.674949,0.905539,1.436299,3.680262,0.947438,0.977338,0.992278,0.997730,0.999185,0.999609,0.999850,0.999987,1.000000,1.000000,6.984687,6.336320,15.824032,5.198223,-0.003396,-0.003238,0.440973,1.750271,-1.768246,1.768246,0.588750,0.501483,-0.429647,0.680518,0.550758,3.680262,0.668554,0.978839,0.976397,0.554700,0.057965,0.099138,0.015316,1501.707727,3.966667,25.966387,30.756303,0.756303,3.000000,15.000000,0.000000,24.000000,1.600000,0.009989,0.000000,0.063025,710.980000,25.000000
0.100000,4.016217,8.318954,11.445959,12.652074,14.481160,15.922123,17.383037,18.341155,21.567105,-1.184044,-0.926018,-0.283278,-0.099901,0.000000,0.099984,0.321832,0.902954,1.184147,5.059571,0.000000,0.042466,0.123932,0.218412,0.343264,0.505196,0.765501,1.096481,1.781906,6.055310,0.990599,0.996624,0.998800,0.999550,0.999794,0.999912,0.999970,0.999994,1.000000,1.000000,12.465855,11.245163,21.567105,6.435434,-0.003720,-0.003455,0.704826,5.059571,-3.492850,5.059571,0.951762,0.755797,-0.762024,0.743912,0.639532,6.055310,0.786353,0.994759,0.994310,0.536875,0.026216,0.031273,0.002771,15158.479926,22.483333,27.798369,27.842847,0.889548,16.000000,44.000000,3.000000,134.000000,3.045455,0.002903,0.000198,0.032617,11583.750000,25.000000
0.000000,0.000000,0.316228,1.614196,7.451845,10.011098,11.255024,12.146004,14.642367,22.070795,-1.207663,-0.888827,-0.187744,-0.043020,0.000000,0.041421,0.141421,0.630715,1.125152,2.982187,0.000000,0.000000,0.035574,0.126477,0.301941,0.529358,0.874540,1.287437,2.074457,6.056932,0.964764,0.989146,0.994968,0.997627,0.999127,0.999740,0.999957,1.000000,1.000000,1.000000,8.689258,6.923895,22.070795,6.424171,-0.065459,-0.055415,0.671354,2.982187,-4.083431,4.083431,1.000840,0.732154,-0.853164,0.968180,0.714609,6.056932,0.977022,0.982900,0.979633,0.616882,0.051347,0.106952,0.015243,2624.156051,6.333333,25.105263,25.421053,2.842105,10.000000,23.000000,2.000000,81.000000,3.521739,0.008765,0.000762,0.060526,2192.890000,25.000000
0.000000,0.000000,0.141421,0.447214,1.726268,5.021739,6.792937,8.147024,10.740928,15.587816,-0.773208,-0.360555,-0.141421,0.000000,0.000000,0.035120,0.182289,0.412718,0.796954,2.009450,0.000000,0.000000,0.000000,0.036483,0.086517,0.193882,0.346481,0.589259,0.906857,4.993155,0.966888,0.990650,0.995761,0.998635,0.999604,0.999886,0.999992,1.000000,1.000000,1.000000,5.376820,4.030228,15.587816,4.483116,-0.000920,-0.000755,0.432156,2.009450,-2.320605,2.320605,0.645064,0.513659,-0.540657,0.489817,0.323349,4.993155,0.564746,0.985249,0.981830,0.554700,0.046472,0.057348,0.014103,2269.018099,9.400000,25.106383,23.936170,0.638298,3.000000,51.000000,4.000000,153.000000,3.000000,0.022477,0.001763,0.090426,1337.250000,25.000000
0.000000,0.223607,0.534413,4.747840,6.744627,7.966908,9.146365,10.430045,11.684605,13.511847,-0.893221,-0.503219,-0.348232,-0.100000,0.000000,0.119363,0.271200,0.510591,0.866498,2.242740,0.000000,0.000000,0.044550,0.112644,0.182080,0.278562,0.469341,0.747671,1.246846,5.025598,0.956929,0.983833,0.992264,0.998244,0.999262,0.999782,0.999933,0.999989,1.000000,1.000000,6.721107,5.841253,13.511847,4.539137,-0.014740,-0.014040,0.541951,2.242740,-2.586529,2.586529,0.741773,0.552089,-0.585929,0.603844,0.469411,5.025598,0.737373,0.978437,0.976805,0.514496,0.066153,0.114815,0.019298,1606.344598,4.600000,28.478261,28.260870,0.869565,3.000000,25.000000,0.000000,37.000000,1.480000,0.015563,0.000000,0.090580,960.550000,25.000000
0.000000,0.000000,0.329526,1.837512,2.970689,3.981206,5.950207,7.876039,9.620863,14.499655,-0.629005,-0.358728,-0.141421,-0.014107,0.000000,0.026116,0.158520,0.359400,0.604090,1.506804,0.000000,0.000000,0.008198,0.063246,0.121579,0.214701,0.341134,0.560814,0.915379,3.862585,0.974982,0.992278,0.997698,0.999423,0.999833,0.999950,0.999993,1.000000,1.000000,1.000000,4.860817,3.870123,14.499655,3.798529,0.000249,0.000208,0.349904,1.506804,-1.704200,1.704200,0.498007,0.424246,-0.416335,0.428851,0.313609,3.862585,0.460044,0.988539,0.986218,0.519947,0.043252,0.076809,0.019701,2639.423738,11.383333,24.685212,25.124451,0.087848,1.000000,38.000000,3.000000,147.000000,3.868421,0.014397,0.001137,0.055637,1212.850000,25.000000
0.000000,0.141421,0.406155,0.583095,3.877460,6.742403,8.043320,9.677293,10.901815,13.566503,-0.771565,-0.415410,-0.272889,-0.093960,0.000000,0.045342,0.219134,0.416906,0.627846,7.338389,0.000000,0.000000,0.039677,0.087706,0.134346,0.241715,0.361650,0.587114,1.306012,7.159215,0.959784,0.980581,0.993533,0.997880,0.999270,0.999825,0.999974,0.999998,1.000000,1.000000,5.576734,4.663876,13.566503,4.536816,-0.025491,-0.022523,0.459450,7.338389,-3.015475,7.338389,0.755118,0.508231,-0.531122,0.587479,0.441925,7.159215,0.822242,0.987382,0.985498,0.810679,0.026874,0.099698,0.021059,1567.062334,5.616667,25.637982,27.062315,1.068249,4.000000,23.000000,2.000000,57.000000,2.478261,0.014677,0.001276,0.068249,839.530000,25.000000
0.000000,0.000000,0.447214,3.041381,4.440721,5.508901,7.503458,9.061649,10.828546,13.288341,-0.700065,-0.397399,-0.171229,-0.019626,0.000000,0.074070,0.213900,0.391272,0.678963,1.607637,0.000000,0.000000,0.015694,0.077155,0.158913,0.273980,0.399381,0.615763,1.044907,2.665832,0.972512,0.989528,0.996283,0.998957,0.999662,0.999912,0.999988,1.000000,1.000000,1.000000,6.026533,4.750136,13.288341,4.216422,0.000000,0.000000,0.400672,1.607637,-2.120983,2.120983,0.561850,0.460031,-0.496833,0.493088,0.357886,2.665832,0.490687,0.987895,0.985443,0.514496,0.046663,0.097826,0.020318,1771.800791,6.233333,25.989305,24.064171,0.000000,0.000000,22.000000,2.000000,81.000000,3.681818,0.012417,0.001129,0.058824,877.890000,25.000000
0.100000,0.400000,2.927456,5.056679,6.476110,8.036168,9.904040,11.627553,13.529967,17.224692,-0.764023,-0.409725,-0.222618,-0.099779,0.000000,0.100000,0.227717,0.416208,0.758818,1.746215,0.000000,0.024421,0.088068,0.159842,0.266885,0.377638,0.511479,0.720952,1.214471,4.982790,0.962023,0.987129,0.996605,0.999084,0.999659,0.999891,0.999959,0.999991,1.000000,1.000000,7.321651,6.610811,17.224692,5.009067,-0.008054,-0.007562,0.450973,1.746215,-2.282061,2.282061,0.626868,0.465388,-0.495713,0.558310,0.469136,4.982790,0.644085,0.984502,0.983237,0.621882,0.047299,0.106145,0.015945,4766.395081,12.033333,28.504155,27.673130,0.581717,5.000000,41.000000,0.000000,86.000000,2.097561,0.008602,0.000000,0.056787,2178.660000,25.000000
0.000000,0.391608,1.179714,2.313420,3.189044,3.961818,4.576021,5.768591,8.159921,11.627553,-0.733625,-0.430082,-0.158606,-0.072423,0.000000,0.135023,0.223538,0.440068,0.659707,1.663592,0.000000,0.001047,0.073453,0.135085,0.260602,0.313973,0.430806,0.580216,0.918669,4.163427,0.940012,0.978127,0.992268,0.997832,0.999380,0.999799,0.999930,0.999979,1.000000,1.000000,3.959642,3.498145,11.627553,3.021237,-0.003207,-0.003012,0.423524,1.663592,-1.895149,1.895149,0.574185,0.424479,-0.480415,0.469134,0.377061,4.163427,0.499329,0.979871,0.978927,0.514496,0.051343,0.125000,0.035317,1500.704372,7.166667,29.581395,26.511628,0.279070,2.000000,28.000000,0.000000,53.000000,1.892857,0.018658,0.000000,0.065116,741.490000,25.000000
0.141421,0.447214,1.236932,4.489457,7.851751,9.765570,11.439569,12.378529,12.952586,14.713939,-0.805768,-0.447214,-0.219412,-0.095248,0.004981,0.136579,0.294099,0.445702,0.757827,2.754698,0.000000,0.039956,0.087689,0.141421,0.220472,0.350932,0.481975,0.661634,0.995394,4.914975,0.953796,0.988250,0.997733,0.999298,0.999726,0.999890,0.999947,0.999988,0.999999,1.000000,7.284665,6.823610,14.713939,5.195837,0.000000,0.000000,0.480392,2.754698,-1.982279,2.754698,0.661802,0.473186,-0.531669,0.480505,0.423186,4.914975,0.583267,0.982802,0.981970,0.585681,0.050891,0.100000,0.014469,2695.326109,6.600000,30.303030,26.969697,0.454545,2.000000,16.000000,0.000000,24.000000,1.500000,0.005936,0.000000,0.040404,1220.650000,25.000000
0.000000,0.100000,0.412311,2.692045,6.001666,9.411160,10.777568,11.970724,13.570586,15.745793,-0.744419,-0.349568,-0.185248,-0.073911,0.000000,0.100000,0.213187,0.400000,0.671171,2.094148,0.000000,0.000000,0.022751,0.089415,0.203676,0.308472,0.445913,0.591998,0.926984,5.104539,0.965850,0.990803,0.998268,0.999671,0.999868,0.999956,0.999986,1.000000,1.000000,1.000000,7.517665,6.228508,15.745793,5.478452,-0.005499,-0.004936,0.431436,2.094148,-2.909675,2.909675,0.632056,0.464132,-0.497888,0.514376,0.376348,5.104539,0.556817,0.983015,0.979837,0.514496,0.059576,0.068093,0.010827,3232.595756,8.666667,27.461538,26.192308,0.346154,2.000000,48.000000,2.000000,103.000000,2.145833,0.014849,0.000619,0.092308,1431.810000,25.000000
0.000000,0.100000,0.306491,3.591955,4.657252,6.194185,7.922455,10.101675,15.830401,17.776670,-0.859505,-0.383735,-0.183915,-0.043241,0.000000,0.041421,0.161996,0.373890,0.643057,1.732345,0.000000,0.000000,0.022503,0.122183,0.205334,0.366009,0.663996,0.982767,1.538223,5.528844,0.942998,0.974323,0.988370,0.996786,0.999401,0.999775,0.999975,1.000000,1.000000,1.000000,7.061959,5.724783,17.776670,5.685968,-0.055096,-0.048537,0.410130,1.732345,-2.175154,2.175154,0.601621,0.416080,-0.513706,0.781430,0.562816,5.528844,0.835503,0.976213,0.970221,0.543251,0.064460,0.158537,0.026874,967.488377,2.833333,25.764706,26.470588,1.764706,2.000000,14.000000,0.000000,34.000000,2.428571,0.014470,0.000000,0.082353,472.670000,25.000000
2.376973,4.629679,6.129260,6.902898,7.920227,8.638737,9.224314,10.374006,11.735927,14.035669,-1.127716,-0.718348,-0.406095,-0.168147,0.021923,0.156383,0.462557,0.785877,1.141852,2.174490,0.064113,0.118779,0.228404,0.387273,0.545095,0.757569,0.950752,1.153210,1.661856,3.651875,0.990346,0.995755,0.998101,0.998956,0.999358,0.999635,0.999849,0.999940,0.999982,1.000000,7.570732,7.514374,14.035669,3.345281,-0.002042,-0.002042,0.673164,2.174490,-2.357139,2.357139,0.850343,0.654832,-0.692431,0.743633,0.723285,3.651875,0.675434,0.996070,0.996050,0.931639,0.009489,0.042714,0.005614,3028.292772,6.733333,30.594059,29.108911,0.594059,4.000000,3.000000,0.000000,3.000000,1.000000,0.000991,0.000000,0.007426,1910.340000,25.000000
0.141421,0.617948,2.836891,4.500000,5.663921,6.870370,7.900490,9.640941,11.704444,1023.715439,-0.783953,-0.460912,-0.283517,-0.131981,0.000000,0.088132,0.270787,0.444055,0.731996,1023.715439,0.000000,0.053892,0.112580,0.195376,0.300028,0.413361,0.599175,0.834022,1.280844,37.501683,0.965404,0.989575,0.996698,0.999046,0.999610,0.999815,0.999925,0.999980,0.999999,1.000000,6.803996,6.329394,1023.715439,25.324556,-0.002003,-0.001904,1.775726,1023.715439,-1010.331120,1023.715439,35.313591,1.934444,-1.805882,0.615790,0.550580,37.501683,1.197118,0.985780,0.984867,0.514496,0.047936,0.092883,0.014631,10525.781886,27.733333,27.475962,29.495192,0.793269,15.000000,58.000000,1.000000,130.000000,2.241379,0.005510,0.000095,0.034856,1054470.950000,25.000000
3.733631,8.429116,11.177209,13.547324,15.310127,16.831518,18.249658,19.353553,22.831995,29.934762,-1.220641,-0.988253,-0.471742,-0.143982,-0.007863,0.099821,0.452307,0.948664,1.232839,13.904116,0.030673,0.114516,0.208165,0.303129,0.447616,0.604309,0.799596,1.029741,1.438892,9.356787,0.996827,0.998774,0.999430,0.999726,0.999870,0.999941,0.999976,0.999991,0.999999,1.000000,14.829223,14.264181,29.934762,6.820924,-0.014222,-0.013776,0.817553,13.904116,-15.362389,15.362389,1.249746,0.874960,-0.816114,0.691673,0.653572,9.356787,0.748090,0.997105,0.997003,0.707107,0.014018,0.017007,0.001187,16845.997187,19.700000,27.512690,30.507614,0.812183,12.000000,16.000000,2.000000,47.000000,2.937500,0.000950,0.000119,0.013536,14157.640000,25.000000
0.000000,0.141421,0.500000,3.945884,8.038362,9.535198,10.842249,12.987686,15.264826,16.507574,-0.816779,-0.519141,-0.276066,-0.101334,0.000000,0.074637,0.186438,0.356850,0.681208,1.898241,0.000000,0.000000,0.047874,0.117628,0.184833,0.261456,0.435933,0.628053,0.992652,3.561094,0.960812,0.989949,0.996404,0.999336,0.999801,0.999919,0.999969,0.999996,1.000000,1.000000,8.083101,6.940924,16.507574,5.754544,-0.056511,-0.051990,0.449404,1.898241,-2.214204,2.214204,0.617955,0.433686,-0.542847,0.504803,0.400171,3.561094,0.603390,0.982479,0.980460,0.536875,0.061723,0.059041,0.008352,1915.694897,4.616667,27.292419,27.509025,0.433213,2.000000,19.000000,0.000000,40.000000,2.105263,0.009918,0.000000,0.068592,856.630000,25.000000
0.000000,0.223607,1.495800,4.609772,6.060399,6.850547,7.925194,10.413933,12.636633,14.013208,-0.645657,-0.357670,-0.127443,-0.071530,0.000000,0.100000,0.221702,0.394568,0.644201,1.408801,0.000000,0.003420,0.076383,0.156689,0.249309,0.400107,0.549642,0.836617,1.352099,2.666721,0.969238,0.989949,0.996304,0.998630,0.999563,0.999817,0.999954,0.999999,1.000000,1.000000,6.382396,5.711782,14.013208,4.535708,-0.002102,-0.001965,0.391006,1.408801,-2.239899,2.239899,0.549918,0.405251,-0.432268,0.593300,0.485427,2.666721,0.606627,0.988752,0.986572,0.514496,0.037676,0.088561,0.015224,1576.451800,4.616667,28.592058,27.075812,0.000000,0.000000,18.000000,0.000000,32.000000,1.777778,0.011418,0.000000,0.064982,657.010000,25.000000
0.000000,0.532794,3.992411,6.193863,7.654397,8.650316,10.076378,11.428901,13.474602,15.201316,-0.729588,-0.400734,-0.184384,-0.030352,0.000000,0.118272,0.247091,0.412311,0.632456,1.972098,0.000000,0.015848,0.079726,0.166052,0.234505,0.358422,0.514093,0.761602,1.338332,3.293700,0.981387,0.992174,0.997158,0.999195,0.999758,0.999895,0.999970,0.999992,1.000000,1.000000,7.904414,6.942138,15.201316,4.826783,0.000000,0.000000,0.414750,1.972098,-1.824079,1.972098,0.574001,0.428762,-0.490645,0.556644,0.457200,3.293700,0.580341,0.991297,0.990481,0.613941,0.031627,0.079121,0.011273,3193.383375,7.683333,28.893709,25.249458,0.260304,2.000000,19.000000,0.000000,57.000000,3.000000,0.005950,0.000000,0.041215,1355.600000,25.000000
0.000000,0.141421,0.509902,3.525605,5.643580,7.147714,8.990938,12.306502,14.058449,37.220021,-0.872528,-0.400000,-0.208191,-0.098781,0.000000,0.097869,0.196773,0.359350,0.674224,25.776246,0.000000,0.000000,0.063246,0.140094,0.260768,0.405010,0.598800,0.923548,1.740418,64.645006,0.959475,0.979860,0.992669,0.997054,0.999093,0.999796,0.999923,0.999982,1.000000,1.000000,6.953826,6.179895,37.220021,5.954249,-0.006223,-0.005902,0.950482,25.776246,-17.583601,25.776246,2.844215,0.978780,-1.026404,1.438833,1.134787,64.645006,4.854123,0.981360,0.979392,0.514496,0.054918,0.105528,0.016934,3720.296797,10.050000,28.855721,27.860697,2.885572,11.000000,52.000000,1.000000,79.000000,1.519231,0.013977,0.000269,0.086235,7703.270000,25.000000
0.020000,1.840650,4.229378,5.659327,7.262231,8.652847,10.211366,11.963779,13.693648,16.735890,-0.921252,-0.499333,-0.287492,-0.100000,0.000000,0.100000,0.285956,0.519939,0.803753,3.161646,0.000000,0.030973,0.093813,0.176239,0.267434,0.363934,0.495586,0.773849,1.212580,6.593482,0.973158,0.991700,0.997921,0.999608,0.999806,0.999907,0.999969,0.999990,1.000000,1.000000,7.927489,7.123008,16.735890,4.747231,-0.012868,-0.011968,0.512389,3.161646,-2.352962,3.161646,0.701706,0.541740,-0.559947,0.566568,0.480142,6.593482,0.683163,0.988264,0.987016,0.554700,0.042432,0.089744,0.012466,3369.182805,7.900000,27.594937,27.974684,0.759494,4.000000,19.000000,2.000000,50.000000,2.631579,0.005639,0.000594,0.040084,1765.600000,25.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.141421,0.141421,1.166190,5.157999,1917.420403,-0.426009,-0.141421,-0.003993,0.000000,0.000000,0.000000,0.000000,0.122046,0.223607,1917.420403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031455,0.135449,0.839666,2.395379,0.962381,0.993637,0.999308,0.999994,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,8.948357,4.347151,1917.420403,76.106669,-0.000255,-0.000158,6.273653,1917.420403,-1903.125648,1917.420403,107.378052,10.287882,-9.978198,0.589233,0.201996,2.395379,0.493425,0.981871,0.966162,0.579379,0.061165,0.030207,0.006894,2756.093899,10.583333,18.236220,18.803150,0.000000,0.000000,97.000000,6.000000,351.000000,3.618557,0.035195,0.002177,0.152756,3676865.530000,25.000000
0.141421,4.031129,7.073319,9.200434,10.689247,12.350255,14.101418,15.030235,16.253797,17.910891,-1.122982,-0.786864,-0.282681,-0.107155,0.000000,0.141416,0.387549,0.661050,1.004258,2.967601,0.000000,0.063246,0.155052,0.292183,0.556688,0.782393,0.955591,1.194347,1.629578,6.916038,0.970059,0.993690,0.998336,0.999294,0.999795,0.999939,0.999985,0.999996,1.000000,1.000000,10.334334,9.708011,17.910891,5.547983,-0.024700,-0.023881,0.643599,2.967601,-2.548134,2.967601,0.863818,0.648375,-0.682564,0.830879,0.743659,6.916038,0.879904,0.988981,0.988466,0.514496,0.040778,0.075419,0.007662,3524.008020,6.066667,28.516484,29.175824,1.483516,6.000000,16.000000,0.000000,27.000000,1.687500,0.004540,0.000000,0.043956,2208.850000,25.000000
0.000000,0.000000,0.360555,1.289617,4.716991,6.982865,8.786879,11.571397,14.259219,16.548414,-0.741843,-0.432743,-0.227667,-0.141421,0.000000,0.037891,0.226467,0.395072,0.603393,2.242491,0.000000,0.000000,0.000000,0.074521,0.221438,0.369643,0.562499,0.788658,1.507041,6.032236,0.955647,0.980581,0.992367,0.998544,0.999280,0.999700,0.999923,0.999997,1.000000,1.000000,7.052478,5.592491,16.548414,5.412066,-0.000563,-0.000498,0.426375,2.242491,-2.288552,2.288552,0.594502,0.512496,-0.455759,0.785753,0.550580,6.032236,0.923108,0.983070,0.980411,0.554700,0.046994,0.135714,0.023841,1593.860044,4.766667,24.755245,27.902098,2.097902,4.000000,27.000000,1.000000,60.000000,2.222222,0.016940,0.000627,0.094406,812.730000,25.000000
0.000000,0.100000,0.447214,3.292491,5.281947,6.810130,7.894630,10.381991,13.384504,16.001562,-0.841924,-0.475289,-0.210904,-0.046241,0.000000,0.124121,0.281671,0.482639,0.848537,2.283020,0.000000,0.000000,0.033607,0.093230,0.198456,0.319730,0.557931,0.780437,1.335014,4.798272,0.964352,0.985326,0.996420,0.998822,0.999396,0.999736,0.999917,0.999992,1.000000,1.000000,6.611468,5.509557,16.001562,5.030780,-0.002592,-0.002351,0.481858,2.283020,-2.680340,2.680340,0.661905,0.507825,-0.556634,0.615733,0.469239,4.798272,0.667624,0.987720,0.986034,0.707107,0.035066,0.090566,0.016134,1487.580300,4.516667,28.118081,25.904059,0.442804,1.000000,21.000000,0.000000,47.000000,2.238095,0.014117,0.000000,0.077491,810.240000,25.000000
0.000000,0.141421,0.282843,1.131371,3.546830,6.607387,8.842357,10.556703,11.540969,14.024621,-1.081665,-0.721903,-0.223607,-0.099676,0.000000,0.105891,0.280993,0.777370,1.070206,2.574895,0.000000,0.000000,0.040759,0.140840,0.270935,0.462655,0.657737,0.967885,1.454301,4.490879,0.971148,0.990059,0.995778,0.998525,0.999495,0.999792,0.999954,0.999993,1.000000,1.000000,5.645392,4.938050,14.024621,4.729947,0.000362,0.000335,0.622389,2.574895,-2.677888,2.677888,0.845519,0.647265,-0.698156,0.675240,0.531231,4.490879,0.672639,0.982459,0.980806,0.529999,0.061136,0.057416,0.011490,2088.795044,7.066667,28.726415,26.603774,0.283019,2.000000,36.000000,0.000000,62.000000,1.722222,0.017235,0.000000,0.084906,1543.770000,25.000000
